pair_id,imageA,imageB,dimension
763,sampled_images/34519_108.897_34.2805_90_0.png,sampled_images/63449_108.919_34.3079_90_0.png,Greenery
764,sampled_images/105584_108.934_34.2317_90_0.png,sampled_images/22573_109.011_34.2613_90_0.png,Greenery
765,sampled_images/104494_108.953_34.3426_90_0.png,sampled_images/74053_108.864_34.1903_90_0.png,Greenery
766,sampled_images/61272_108.956_34.1636_90_0.png,sampled_images/86224_108.978_34.3452_90_0.png,Greenery
767,sampled_images/288_108.862_34.3524_270_0.png,sampled_images/34862_108.909_34.2242_90_0.png,Greenery
768,sampled_images/13942_109.011_34.3603_90_0.png,sampled_images/91191_108.891_34.2043_90_0.png,Greenery
769,sampled_images/64071_108.894_34.2082_90_0.png,sampled_images/68751_108.862_34.2784_90_0.png,Greenery
770,sampled_images/64512_108.859_34.3495_90_0.png,sampled_images/7513_108.916_34.1586_90_0.png,Greenery
771,sampled_images/24535_108.983_34.2445_90_0.png,sampled_images/261_108.938_34.2608_180_0.png,Greenery
772,sampled_images/6507_109.041_34.2574_90_0.png,sampled_images/86626_108.959_34.2428_90_0.png,Greenery
773,sampled_images/25418_108.938_34.2428_90_0.png,sampled_images/54776_109.007_34.2565_90_0.png,Greenery
774,sampled_images/26094_108.91_34.1519_90_0.png,sampled_images/85699_109.057_34.3006_90_0.png,Greenery
775,sampled_images/104595_108.961_34.28_90_0.png,sampled_images/74053_108.864_34.1903_90_0.png,Greenery
776,sampled_images/27338_108.992_34.2586_90_0.png,sampled_images/91602_108.952_34.2265_90_0.png,Greenery
777,sampled_images/102364_108.885_34.2502_90_0.png,sampled_images/103945_108.904_34.2395_90_0.png,Greenery
778,sampled_images/34598_108.972_34.2685_90_0.png,sampled_images/46107_108.884_34.3264_90_0.png,Greenery
779,sampled_images/20720_108.932_34.3119_90_0.png,sampled_images/54390_108.919_34.3414_90_0.png,Greenery
780,sampled_images/27107_109.05_34.2365_90_0.png,sampled_images/77867_108.891_34.3843_90_0.png,Greenery
781,sampled_images/109736_108.848_34.1602_90_0.png,sampled_images/64071_108.894_34.2082_90_0.png,Greenery
782,sampled_images/105540_108.972_34.2366_90_0.png,sampled_images/75169_108.988_34.2243_90_0.png,Greenery
783,sampled_images/47193_108.838_34.2343_90_0.png,sampled_images/53771_108.934_34.3114_90_0.png,Greenery
784,sampled_images/106225_108.9_34.1885_90_0.png,sampled_images/76546_108.981_34.2167_90_0.png,Greenery
785,sampled_images/107149_109.011_34.3535_90_0.png,sampled_images/34282_108.956_34.312_90_0.png,Greenery
786,sampled_images/103899_108.923_34.233_90_0.png,sampled_images/12959_108.862_34.1816_90_0.png,Greenery
787,sampled_images/24506_108.959_34.2552_90_0.png,sampled_images/31536_108.895_34.2974_90_0.png,Greenery
788,sampled_images/10012_108.884_34.2386_90_0.png,sampled_images/51089_109.042_34.2522_90_0.png,Greenery
789,sampled_images/50182_108.971_34.1564_90_0.png,sampled_images/7216_109.085_34.2975_90_0.png,Greenery
790,sampled_images/54730_109.07_34.2796_90_0.png,sampled_images/97319_108.828_34.1834_90_0.png,Greenery
791,sampled_images/104568_108.967_34.2978_90_0.png,sampled_images/27338_108.992_34.2586_90_0.png,Greenery
792,sampled_images/105540_108.972_34.2366_90_0.png,sampled_images/88402_108.99_34.3437_90_0.png,Greenery
793,sampled_images/25279_108.899_34.2183_90_0.png,sampled_images/39725_109.054_34.3565_90_0.png,Greenery
794,sampled_images/108663_108.888_34.2486_90_0.png,sampled_images/20368_108.877_34.2343_90_0.png,Greenery
795,sampled_images/261_108.938_34.2608_270_0.png,sampled_images/51089_109.042_34.2522_90_0.png,Greenery
796,sampled_images/18973_108.895_34.288_90_0.png,sampled_images/9116_109.042_34.3178_90_0.png,Greenery
797,sampled_images/25428_108.929_34.2428_90_0.png,sampled_images/29440_108.837_34.28_90_0.png,Greenery
798,sampled_images/19046_108.842_34.2925_90_0.png,sampled_images/5964_108.915_34.3548_90_0.png,Greenery
799,sampled_images/53026_109.09_34.2961_90_0.png,sampled_images/76546_108.981_34.2167_90_0.png,Greenery
800,sampled_images/11377_108.843_34.2431_90_0.png,sampled_images/79920_108.875_34.1625_90_0.png,Greenery
801,sampled_images/5446_109.044_34.2951_90_0.png,sampled_images/62445_109.043_34.3217_90_0.png,Greenery
802,sampled_images/25284_108.952_34.1919_90_0.png,sampled_images/81973_109.042_34.3144_90_0.png,Greenery
803,sampled_images/39725_109.054_34.3565_90_0.png,sampled_images/60624_108.851_34.2001_90_0.png,Greenery
804,sampled_images/104595_108.961_34.28_90_0.png,sampled_images/60624_108.851_34.2001_90_0.png,Greenery
805,sampled_images/40671_108.885_34.2103_90_0.png,sampled_images/68258_108.933_34.2999_90_0.png,Greenery
806,sampled_images/16270_108.99_34.4055_90_0.png,sampled_images/36064_108.934_34.3616_90_0.png,Greenery
807,sampled_images/22651_108.915_34.1854_90_0.png,sampled_images/60624_108.851_34.2001_90_0.png,Greenery
808,sampled_images/21830_108.984_34.2523_90_0.png,sampled_images/52391_108.934_34.2582_90_0.png,Greenery
809,sampled_images/10766_109.073_34.2973_90_0.png,sampled_images/53026_109.09_34.2961_90_0.png,Greenery
810,sampled_images/103964_108.916_34.2355_90_0.png,sampled_images/42376_109.074_34.283_90_0.png,Greenery
811,sampled_images/261_108.938_34.2608_90_0.png,sampled_images/46720_108.857_34.2062_90_0.png,Greenery
812,sampled_images/24940_108.992_34.1657_90_0.png,sampled_images/5453_109.044_34.3003_90_0.png,Greenery
813,sampled_images/25428_108.929_34.2428_90_0.png,sampled_images/53771_108.934_34.3114_90_0.png,Greenery
814,sampled_images/25418_108.938_34.2428_90_0.png,sampled_images/47193_108.838_34.2343_90_0.png,Greenery
815,sampled_images/35204_108.816_34.2538_90_0.png,sampled_images/41637_109.089_34.3066_90_0.png,Greenery
816,sampled_images/41444_108.85_34.3774_90_0.png,sampled_images/98809_109.042_34.3625_90_0.png,Greenery
817,sampled_images/35204_108.816_34.2538_90_0.png,sampled_images/35562_109.012_34.3487_90_0.png,Greenery
818,sampled_images/90592_108.925_34.2385_90_0.png,sampled_images/92660_108.868_34.1602_90_0.png,Greenery
819,sampled_images/102528_108.836_34.2431_90_0.png,sampled_images/107290_109.065_34.287_90_0.png,Greenery
820,sampled_images/50859_108.897_34.2447_90_0.png,sampled_images/5376_108.913_34.2203_90_0.png,Greenery
821,sampled_images/109670_108.844_34.3041_90_0.png,sampled_images/27338_108.992_34.2586_90_0.png,Greenery
822,sampled_images/19046_108.842_34.2925_90_0.png,sampled_images/27307_108.996_34.2369_90_0.png,Greenery
823,sampled_images/109705_108.845_34.3292_90_0.png,sampled_images/31456_109.003_34.2442_90_0.png,Greenery
824,sampled_images/34862_108.909_34.2242_90_0.png,sampled_images/45737_108.883_34.2476_90_0.png,Greenery
825,sampled_images/103222_108.972_34.1893_90_0.png,sampled_images/36064_108.934_34.3616_90_0.png,Greenery
826,sampled_images/104425_108.925_34.3735_90_0.png,sampled_images/18994_108.876_34.2881_90_0.png,Greenery
827,sampled_images/23993_108.868_34.1294_90_0.png,sampled_images/91602_108.952_34.2265_90_0.png,Greenery
828,sampled_images/20053_108.942_34.2668_90_0.png,sampled_images/38780_108.818_34.238_90_0.png,Greenery
829,sampled_images/100216_109.015_34.3622_90_0.png,sampled_images/69862_108.988_34.2136_90_0.png,Greenery
830,sampled_images/41795_109.053_34.2526_90_0.png,sampled_images/55779_108.825_34.2525_90_0.png,Greenery
831,sampled_images/19272_108.807_34.1177_90_0.png,sampled_images/28982_108.844_34.2271_90_0.png,Greenery
832,sampled_images/23230_108.817_34.2304_90_0.png,sampled_images/78236_108.89_34.1994_90_0.png,Greenery
833,sampled_images/54390_108.919_34.3414_90_0.png,sampled_images/54730_109.07_34.2796_90_0.png,Greenery
834,sampled_images/109587_108.933_34.3782_90_0.png,sampled_images/41444_108.85_34.3774_90_0.png,Greenery
835,sampled_images/40191_108.991_34.3446_90_0.png,sampled_images/81973_109.042_34.3144_90_0.png,Greenery
836,sampled_images/262_108.939_34.2608_90_0.png,sampled_images/78236_108.89_34.1994_90_0.png,Greenery
837,sampled_images/105684_108.922_34.2329_90_0.png,sampled_images/96888_108.869_34.1739_90_0.png,Greenery
838,sampled_images/50859_108.897_34.2447_90_0.png,sampled_images/77074_108.848_34.3469_90_0.png,Greenery
839,sampled_images/103222_108.972_34.1893_90_0.png,sampled_images/40484_109.027_34.176_90_0.png,Greenery
840,sampled_images/27058_108.886_34.2879_90_0.png,sampled_images/76601_109.076_34.2912_90_0.png,Greenery
841,sampled_images/19616_108.85_34.1441_90_0.png,sampled_images/25279_108.899_34.2183_90_0.png,Greenery
842,sampled_images/23993_108.868_34.1294_90_0.png,sampled_images/4198_109.017_34.2308_90_0.png,Greenery
843,sampled_images/20053_108.942_34.2668_90_0.png,sampled_images/28052_108.898_34.1729_90_0.png,Greenery
844,sampled_images/103899_108.923_34.233_90_0.png,sampled_images/18201_108.931_34.3284_90_0.png,Greenery
845,sampled_images/24256_108.836_34.1486_90_0.png,sampled_images/53884_108.948_34.2313_90_0.png,Greenery
846,sampled_images/52391_108.934_34.2582_90_0.png,sampled_images/54776_109.007_34.2565_90_0.png,Greenery
847,sampled_images/288_108.862_34.3524_180_0.png,sampled_images/35717_108.991_34.373_90_0.png,Greenery
848,sampled_images/103730_108.941_34.2512_90_0.png,sampled_images/28676_108.954_34.3193_90_0.png,Greenery
849,sampled_images/50859_108.897_34.2447_90_0.png,sampled_images/62839_109.045_34.3281_90_0.png,Greenery
850,sampled_images/103815_108.928_34.2526_90_0.png,sampled_images/16546_109.051_34.3409_90_0.png,Greenery
851,sampled_images/12333_109.052_34.3429_90_0.png,sampled_images/29939_108.998_34.3555_90_0.png,Greenery
852,sampled_images/28982_108.844_34.2271_90_0.png,sampled_images/93915_109.055_34.2785_90_0.png,Greenery
853,sampled_images/28982_108.844_34.2271_90_0.png,sampled_images/86097_109.022_34.2001_90_0.png,Greenery
854,sampled_images/104796_108.984_34.144_90_0.png,sampled_images/68751_108.862_34.2784_90_0.png,Greenery
855,sampled_images/104456_108.925_34.3505_90_0.png,sampled_images/106384_108.944_34.3569_90_0.png,Greenery
856,sampled_images/23112_108.989_34.2487_90_0.png,sampled_images/62445_109.043_34.3217_90_0.png,Greenery
857,sampled_images/26199_109.001_34.1961_90_0.png,sampled_images/26419_108.991_34.1789_90_0.png,Greenery
858,sampled_images/34983_108.867_34.1954_90_0.png,sampled_images/56284_108.94_34.2972_90_0.png,Greenery
859,sampled_images/29939_108.998_34.3555_90_0.png,sampled_images/7216_109.085_34.2975_90_0.png,Greenery
860,sampled_images/64071_108.894_34.2082_90_0.png,sampled_images/96814_109.058_34.2483_90_0.png,Greenery
861,sampled_images/103576_108.85_34.1878_90_0.png,sampled_images/35717_108.991_34.373_90_0.png,Greenery
862,sampled_images/33804_109.044_34.2981_90_0.png,sampled_images/88851_109.049_34.2245_90_0.png,Greenery
863,sampled_images/19046_108.842_34.2925_90_0.png,sampled_images/33804_109.044_34.2981_90_0.png,Greenery
864,sampled_images/102528_108.836_34.2431_90_0.png,sampled_images/8152_109.059_34.2691_90_0.png,Greenery
865,sampled_images/104425_108.925_34.3735_90_0.png,sampled_images/23596_109.025_34.2526_90_0.png,Greenery
866,sampled_images/34014_109.087_34.3198_90_0.png,sampled_images/50859_108.897_34.2447_90_0.png,Greenery
867,sampled_images/261_108.938_34.2608_180_0.png,sampled_images/34282_108.956_34.312_90_0.png,Greenery
868,sampled_images/106048_108.867_34.1679_90_0.png,sampled_images/20368_108.877_34.2343_90_0.png,Greenery
869,sampled_images/103730_108.941_34.2512_90_0.png,sampled_images/2584_108.991_34.3125_90_0.png,Greenery
870,sampled_images/105934_108.848_34.1955_90_0.png,sampled_images/109757_108.879_34.1264_90_0.png,Greenery
871,sampled_images/34014_109.087_34.3198_90_0.png,sampled_images/62748_108.895_34.1901_90_0.png,Greenery
872,sampled_images/44849_108.809_34.1146_90_0.png,sampled_images/63449_108.919_34.3079_90_0.png,Greenery
873,sampled_images/103956_108.91_34.2384_90_0.png,sampled_images/75169_108.988_34.2243_90_0.png,Greenery
874,sampled_images/103956_108.91_34.2384_90_0.png,sampled_images/2584_108.991_34.3125_90_0.png,Greenery
875,sampled_images/105934_108.848_34.1955_90_0.png,sampled_images/35204_108.816_34.2538_90_0.png,Greenery
876,sampled_images/101916_108.942_34.3218_90_0.png,sampled_images/26094_108.91_34.1519_90_0.png,Greenery
877,sampled_images/34242_108.872_34.2134_90_0.png,sampled_images/90592_108.925_34.2385_90_0.png,Greenery
878,sampled_images/34598_108.972_34.2685_90_0.png,sampled_images/74783_109.045_34.2309_90_0.png,Greenery
879,sampled_images/75847_108.887_34.2729_90_0.png,sampled_images/93620_108.977_34.3796_90_0.png,Greenery
880,sampled_images/76905_108.935_34.1832_90_0.png,sampled_images/86097_109.022_34.2001_90_0.png,Greenery
881,sampled_images/23093_108.865_34.2049_90_0.png,sampled_images/75847_108.887_34.2729_90_0.png,Greenery
882,sampled_images/109670_108.844_34.3041_90_0.png,sampled_images/19616_108.85_34.1441_90_0.png,Greenery
883,sampled_images/105540_108.972_34.2366_90_0.png,sampled_images/38067_108.892_34.1943_90_0.png,Greenery
884,sampled_images/19616_108.85_34.1441_90_0.png,sampled_images/23093_108.865_34.2049_90_0.png,Greenery
885,sampled_images/23596_109.025_34.2526_90_0.png,sampled_images/96814_109.058_34.2483_90_0.png,Greenery
886,sampled_images/21028_109.004_34.2919_90_0.png,sampled_images/24560_108.984_34.2408_90_0.png,Greenery
887,sampled_images/109595_108.944_34.3127_90_0.png,sampled_images/53771_108.934_34.3114_90_0.png,Greenery
888,sampled_images/109569_109.034_34.3219_90_0.png,sampled_images/63628_108.918_34.2889_90_0.png,Greenery
889,sampled_images/21690_108.836_34.1877_90_0.png,sampled_images/34014_109.087_34.3198_90_0.png,Greenery
890,sampled_images/32717_108.98_34.2521_90_0.png,sampled_images/34014_109.087_34.3198_90_0.png,Greenery
891,sampled_images/20368_108.877_34.2343_90_0.png,sampled_images/75169_108.988_34.2243_90_0.png,Greenery
892,sampled_images/107149_109.011_34.3535_90_0.png,sampled_images/22715_108.921_34.3796_90_0.png,Greenery
893,sampled_images/44849_108.809_34.1146_90_0.png,sampled_images/77074_108.848_34.3469_90_0.png,Greenery
894,sampled_images/25279_108.899_34.2183_90_0.png,sampled_images/41637_109.089_34.3066_90_0.png,Greenery
895,sampled_images/23112_108.989_34.2487_90_0.png,sampled_images/41054_109.06_34.292_90_0.png,Greenery
896,sampled_images/101916_108.942_34.3218_90_0.png,sampled_images/89929_108.791_34.1752_90_0.png,Greenery
897,sampled_images/103723_108.935_34.2524_90_0.png,sampled_images/53884_108.948_34.2313_90_0.png,Greenery
898,sampled_images/78236_108.89_34.1994_90_0.png,sampled_images/90592_108.925_34.2385_90_0.png,Greenery
899,sampled_images/100216_109.015_34.3622_90_0.png,sampled_images/97319_108.828_34.1834_90_0.png,Greenery
900,sampled_images/109705_108.845_34.3292_90_0.png,sampled_images/21070_109.006_34.3156_90_0.png,Greenery
901,sampled_images/104425_108.925_34.3735_90_0.png,sampled_images/50302_108.918_34.3101_90_0.png,Greenery
902,sampled_images/261_108.938_34.2608_180_0.png,sampled_images/90400_108.97_34.2541_90_0.png,Greenery
903,sampled_images/103521_109.015_34.2103_90_0.png,sampled_images/29897_108.934_34.2174_90_0.png,Greenery
904,sampled_images/22715_108.921_34.3796_90_0.png,sampled_images/86324_108.925_34.3348_90_0.png,Greenery
905,sampled_images/24535_108.983_34.2445_90_0.png,sampled_images/25284_108.952_34.1919_90_0.png,Greenery
906,sampled_images/103422_108.944_34.1891_90_0.png,sampled_images/26917_108.928_34.3116_90_0.png,Greenery
907,sampled_images/104595_108.961_34.28_90_0.png,sampled_images/76270_108.956_34.3343_90_0.png,Greenery
908,sampled_images/64512_108.859_34.3495_90_0.png,sampled_images/78945_108.997_34.1747_90_0.png,Greenery
909,sampled_images/28676_108.954_34.3193_90_0.png,sampled_images/81227_108.943_34.3792_90_0.png,Greenery
910,sampled_images/54776_109.007_34.2565_90_0.png,sampled_images/56284_108.94_34.2972_90_0.png,Greenery
911,sampled_images/103945_108.904_34.2395_90_0.png,sampled_images/98809_109.042_34.3625_90_0.png,Greenery
912,sampled_images/109587_108.933_34.3782_90_0.png,sampled_images/46216_108.966_34.2859_90_0.png,Greenery
913,sampled_images/35562_109.012_34.3487_90_0.png,sampled_images/40976_108.835_34.2682_90_0.png,Greenery
914,sampled_images/12333_109.052_34.3429_90_0.png,sampled_images/19616_108.85_34.1441_90_0.png,Greenery
915,sampled_images/103222_108.972_34.1893_90_0.png,sampled_images/23093_108.865_34.2049_90_0.png,Greenery
916,sampled_images/34862_108.909_34.2242_90_0.png,sampled_images/51721_109.015_34.371_90_0.png,Greenery
917,sampled_images/103964_108.916_34.2355_90_0.png,sampled_images/76905_108.935_34.1832_90_0.png,Greenery
918,sampled_images/29440_108.837_34.28_90_0.png,sampled_images/74053_108.864_34.1903_90_0.png,Greenery
919,sampled_images/61272_108.956_34.1636_90_0.png,sampled_images/68258_108.933_34.2999_90_0.png,Greenery
920,sampled_images/105922_108.842_34.1908_90_0.png,sampled_images/5376_108.913_34.2203_90_0.png,Greenery
921,sampled_images/40484_109.027_34.176_90_0.png,sampled_images/96814_109.058_34.2483_90_0.png,Greenery
922,sampled_images/25300_108.952_34.2038_90_0.png,sampled_images/89483_108.962_34.3898_90_0.png,Greenery
923,sampled_images/12333_109.052_34.3429_90_0.png,sampled_images/49078_108.917_34.3533_90_0.png,Greenery
924,sampled_images/27881_108.956_34.1597_90_0.png,sampled_images/64512_108.859_34.3495_90_0.png,Greenery
925,sampled_images/15918_108.944_34.3314_90_0.png,sampled_images/75847_108.887_34.2729_90_0.png,Greenery
926,sampled_images/105684_108.922_34.2329_90_0.png,sampled_images/41637_109.089_34.3066_90_0.png,Greenery
927,sampled_images/20018_108.943_34.2928_90_0.png,sampled_images/76270_108.956_34.3343_90_0.png,Greenery
928,sampled_images/18973_108.895_34.288_90_0.png,sampled_images/91239_108.818_34.164_90_0.png,Greenery
929,sampled_images/109779_108.814_34.179_90_0.png,sampled_images/75908_108.927_34.2402_90_0.png,Greenery
930,sampled_images/25284_108.952_34.1919_90_0.png,sampled_images/26637_108.964_34.3313_90_0.png,Greenery
931,sampled_images/104595_108.961_34.28_90_0.png,sampled_images/23596_109.025_34.2526_90_0.png,Greenery
932,sampled_images/4198_109.017_34.2308_90_0.png,sampled_images/54965_108.976_34.4056_90_0.png,Greenery
933,sampled_images/10051_108.886_34.2673_90_0.png,sampled_images/34469_109.042_34.3323_90_0.png,Greenery
934,sampled_images/102855_108.947_34.363_90_0.png,sampled_images/27881_108.956_34.1597_90_0.png,Greenery
935,sampled_images/109670_108.844_34.3041_90_0.png,sampled_images/34983_108.867_34.1954_90_0.png,Greenery
936,sampled_images/108619_108.886_34.2799_90_0.png,sampled_images/77867_108.891_34.3843_90_0.png,Greenery
937,sampled_images/102477_108.898_34.2882_90_0.png,sampled_images/105879_108.843_34.1589_90_0.png,Greenery
938,sampled_images/5875_108.952_34.2428_90_0.png,sampled_images/88402_108.99_34.3437_90_0.png,Greenery
939,sampled_images/103944_108.904_34.2388_90_0.png,sampled_images/50859_108.897_34.2447_90_0.png,Greenery
940,sampled_images/24535_108.983_34.2445_90_0.png,sampled_images/53026_109.09_34.2961_90_0.png,Greenery
941,sampled_images/50182_108.971_34.1564_90_0.png,sampled_images/77716_108.826_34.1252_90_0.png,Greenery
942,sampled_images/105769_109.014_34.2359_90_0.png,sampled_images/34446_108.949_34.3037_90_0.png,Greenery
943,sampled_images/109779_108.814_34.179_90_0.png,sampled_images/46107_108.884_34.3264_90_0.png,Greenery
944,sampled_images/27338_108.992_34.2586_90_0.png,sampled_images/56073_109.051_34.3348_90_0.png,Greenery
945,sampled_images/26479_109.023_34.3423_90_0.png,sampled_images/91191_108.891_34.2043_90_0.png,Greenery
946,sampled_images/103748_108.943_34.2611_90_0.png,sampled_images/85333_108.922_34.1891_90_0.png,Greenery
947,sampled_images/102855_108.947_34.363_90_0.png,sampled_images/34282_108.956_34.312_90_0.png,Greenery
948,sampled_images/102702_108.954_34.3738_90_0.png,sampled_images/103730_108.941_34.2512_90_0.png,Greenery
949,sampled_images/56073_109.051_34.3348_90_0.png,sampled_images/62839_109.045_34.3281_90_0.png,Greenery
950,sampled_images/102702_108.954_34.3738_90_0.png,sampled_images/57609_108.984_34.2852_90_0.png,Greenery
951,sampled_images/104425_108.925_34.3735_90_0.png,sampled_images/38067_108.892_34.1943_90_0.png,Greenery
952,sampled_images/105879_108.843_34.1589_90_0.png,sampled_images/5446_109.044_34.2951_90_0.png,Greenery
953,sampled_images/21372_109.029_34.2931_90_0.png,sampled_images/26917_108.928_34.3116_90_0.png,Greenery
954,sampled_images/53884_108.948_34.2313_90_0.png,sampled_images/68751_108.862_34.2784_90_0.png,Greenery
955,sampled_images/24264_108.841_34.1528_90_0.png,sampled_images/80236_109.042_34.3184_90_0.png,Greenery
956,sampled_images/50859_108.897_34.2447_90_0.png,sampled_images/76270_108.956_34.3343_90_0.png,Greenery
957,sampled_images/53792_109.01_34.2707_90_0.png,sampled_images/86626_108.959_34.2428_90_0.png,Greenery
958,sampled_images/5445_109.044_34.2944_90_0.png,sampled_images/54965_108.976_34.4056_90_0.png,Greenery
959,sampled_images/62748_108.895_34.1901_90_0.png,sampled_images/7513_108.916_34.1586_90_0.png,Greenery
960,sampled_images/103899_108.923_34.233_90_0.png,sampled_images/25279_108.899_34.2183_90_0.png,Greenery
961,sampled_images/21940_108.91_34.2403_90_0.png,sampled_images/22651_108.915_34.1854_90_0.png,Greenery
962,sampled_images/103748_108.943_34.2611_90_0.png,sampled_images/24560_108.984_34.2408_90_0.png,Greenery
963,sampled_images/24940_108.992_34.1657_90_0.png,sampled_images/75169_108.988_34.2243_90_0.png,Greenery
964,sampled_images/109563_109.029_34.3233_90_0.png,sampled_images/21771_108.956_34.1609_90_0.png,Greenery
965,sampled_images/103815_108.928_34.2526_90_0.png,sampled_images/31536_108.895_34.2974_90_0.png,Greenery
966,sampled_images/25428_108.929_34.2428_90_0.png,sampled_images/46107_108.884_34.3264_90_0.png,Greenery
967,sampled_images/55779_108.825_34.2525_90_0.png,sampled_images/91602_108.952_34.2265_90_0.png,Greenery
968,sampled_images/104456_108.925_34.3505_90_0.png,sampled_images/69862_108.988_34.2136_90_0.png,Greenery
969,sampled_images/27307_108.996_34.2369_90_0.png,sampled_images/64512_108.859_34.3495_90_0.png,Greenery
970,sampled_images/34469_109.042_34.3323_90_0.png,sampled_images/89483_108.962_34.3898_90_0.png,Greenery
971,sampled_images/103745_108.942_34.259_90_0.png,sampled_images/40867_109.059_34.2616_90_0.png,Greenery
972,sampled_images/22715_108.921_34.3796_90_0.png,sampled_images/45737_108.883_34.2476_90_0.png,Greenery
973,sampled_images/103730_108.941_34.2512_90_0.png,sampled_images/41054_109.06_34.292_90_0.png,Greenery
974,sampled_images/107290_109.065_34.287_90_0.png,sampled_images/9116_109.042_34.3178_90_0.png,Greenery
975,sampled_images/103521_109.015_34.2103_90_0.png,sampled_images/34014_109.087_34.3198_90_0.png,Greenery
976,sampled_images/27778_108.92_34.3651_90_0.png,sampled_images/75908_108.927_34.2402_90_0.png,Greenery
977,sampled_images/19046_108.842_34.2925_90_0.png,sampled_images/63628_108.918_34.2889_90_0.png,Greenery
978,sampled_images/103422_108.944_34.1891_90_0.png,sampled_images/64071_108.894_34.2082_90_0.png,Greenery
979,sampled_images/109595_108.944_34.3127_90_0.png,sampled_images/5875_108.952_34.2428_90_0.png,Greenery
980,sampled_images/109757_108.879_34.1264_90_0.png,sampled_images/77074_108.848_34.3469_90_0.png,Greenery
981,sampled_images/4198_109.017_34.2308_90_0.png,sampled_images/62154_108.964_34.148_90_0.png,Greenery
982,sampled_images/64071_108.894_34.2082_90_0.png,sampled_images/74783_109.045_34.2309_90_0.png,Greenery
983,sampled_images/74783_109.045_34.2309_90_0.png,sampled_images/86097_109.022_34.2001_90_0.png,Greenery
984,sampled_images/104514_108.967_34.3379_90_0.png,sampled_images/21830_108.984_34.2523_90_0.png,Greenery
985,sampled_images/12207_108.903_34.1863_90_0.png,sampled_images/20368_108.877_34.2343_90_0.png,Greenery
986,sampled_images/40671_108.885_34.2103_90_0.png,sampled_images/90592_108.925_34.2385_90_0.png,Greenery
987,sampled_images/50182_108.971_34.1564_90_0.png,sampled_images/67174_108.915_34.3499_90_0.png,Greenery
988,sampled_images/46107_108.884_34.3264_90_0.png,sampled_images/77867_108.891_34.3843_90_0.png,Greenery
989,sampled_images/41795_109.053_34.2526_90_0.png,sampled_images/89929_108.791_34.1752_90_0.png,Greenery
990,sampled_images/21542_108.977_34.3675_90_0.png,sampled_images/97319_108.828_34.1834_90_0.png,Greenery
991,sampled_images/104595_108.961_34.28_90_0.png,sampled_images/68258_108.933_34.2999_90_0.png,Greenery
992,sampled_images/105922_108.842_34.1908_90_0.png,sampled_images/40867_109.059_34.2616_90_0.png,Greenery
993,sampled_images/104494_108.953_34.3426_90_0.png,sampled_images/21830_108.984_34.2523_90_0.png,Greenery
994,sampled_images/21771_108.956_34.1609_90_0.png,sampled_images/23596_109.025_34.2526_90_0.png,Greenery
995,sampled_images/109757_108.879_34.1264_90_0.png,sampled_images/32717_108.98_34.2521_90_0.png,Greenery
996,sampled_images/24535_108.983_34.2445_90_0.png,sampled_images/76546_108.981_34.2167_90_0.png,Greenery
997,sampled_images/104425_108.925_34.3735_90_0.png,sampled_images/86224_108.978_34.3452_90_0.png,Greenery
998,sampled_images/38780_108.818_34.238_90_0.png,sampled_images/46720_108.857_34.2062_90_0.png,Greenery
999,sampled_images/26094_108.91_34.1519_90_0.png,sampled_images/78945_108.997_34.1747_90_0.png,Greenery
1000,sampled_images/104456_108.925_34.3505_90_0.png,sampled_images/51721_109.015_34.371_90_0.png,Greenery
1001,sampled_images/108663_108.888_34.2486_90_0.png,sampled_images/27107_109.05_34.2365_90_0.png,Greenery
1002,sampled_images/101390_108.876_34.2712_90_0.png,sampled_images/109595_108.944_34.3127_90_0.png,Greenery
1003,sampled_images/103272_108.93_34.1891_90_0.png,sampled_images/25300_108.952_34.2038_90_0.png,Greenery
1004,sampled_images/103521_109.015_34.2103_90_0.png,sampled_images/105584_108.934_34.2317_90_0.png,Greenery
1005,sampled_images/60624_108.851_34.2001_90_0.png,sampled_images/76905_108.935_34.1832_90_0.png,Greenery
1006,sampled_images/105879_108.843_34.1589_90_0.png,sampled_images/108619_108.886_34.2799_90_0.png,Greenery
1007,sampled_images/54776_109.007_34.2565_90_0.png,sampled_images/62445_109.043_34.3217_90_0.png,Greenery
1008,sampled_images/259_108.936_34.2608_90_0.png,sampled_images/51721_109.015_34.371_90_0.png,Greenery
1009,sampled_images/10012_108.884_34.2386_90_0.png,sampled_images/17230_108.971_34.2526_90_0.png,Greenery
1010,sampled_images/20368_108.877_34.2343_90_0.png,sampled_images/27058_108.886_34.2879_90_0.png,Greenery
1011,sampled_images/5445_109.044_34.2944_90_0.png,sampled_images/55779_108.825_34.2525_90_0.png,Greenery
1012,sampled_images/102364_108.885_34.2502_90_0.png,sampled_images/105540_108.972_34.2366_90_0.png,Greenery
1013,sampled_images/12207_108.903_34.1863_90_0.png,sampled_images/57172_108.908_34.1721_90_0.png,Greenery
1014,sampled_images/109563_109.029_34.3233_90_0.png,sampled_images/57609_108.984_34.2852_90_0.png,Greenery
1015,sampled_images/261_108.938_34.2608_270_0.png,sampled_images/27881_108.956_34.1597_90_0.png,Greenery
1016,sampled_images/29003_108.885_34.2337_90_0.png,sampled_images/45737_108.883_34.2476_90_0.png,Greenery
